location_id,address_1,address_2,city,state,zip,county,country,location_source_value,latitude,longitude
5370,999 Kling Pathway Unit 77,,Boston,,2118,Suffolk County,FI,6e48c921-3686-44da-b796-a4ca6b96fa04,42.2980640617088,-71.0373719910949
5371,395 Hodkiewicz Dale,,Lynnfield,,,Essex County,FI,6e4afd77-7ccf-4140-b335-72fd2675402b,42.5468806120099,-71.024592578239
5372,916 Moen Fork Unit 74,,Brookline,,,Norfolk County,FI,6e4f322e-b72f-49cf-9e29-4132602c8514,42.2775934613562,-71.1494203726656
5373,629 Mraz Arcade Suite 73,,Boston,,2467,Suffolk County,FI,6e534b7a-8aab-439b-b01c-f60d980ed27c,42.382375332051,-71.0979190790761
5374,509 Labadie Brook Unit 86,,Fall River,,2720,Bristol County,FI,6e53b006-686e-42e9-946e-bd2aef3cbe5d,41.6945836947631,-71.1732595377528
5375,699 Will Rapid Suite 93,,Randolph,,2368,Norfolk County,FI,6e558032-5072-4cf2-8ec2-bf82e6d3951f,42.1412512465772,-71.0430480343578
5376,276 Mills Mews Apt 97,,Springfield,,1104,Hampden County,FI,6e576b92-8c99-4884-8ff5-1cbe4f324a7a,42.1304414891219,-72.5304489105265
5377,563 Hahn Parade Apt 43,,Bridgewater,,2324,Plymouth County,FI,6e633805-422d-4e59-bc86-339cf04c0763,41.9726671129191,-70.9347537496048
5378,237 Zieme Camp,,Falmouth,,,Barnstable County,FI,6e68039d-d426-449e-857a-9d1d05468902,41.5686241393999,-70.5921054217158
5379,198 Connelly Gateway,,Quincy,,2169,Norfolk County,FI,6e68f7e5-7d99-4af3-a7bd-189f5e81a782,42.2775032801363,-71.0295125453913
5380,282 Larkin Mall Suite 93,,Peabody,,1960,Essex County,FI,6e6a1a48-e913-4455-9d0b-9d21b09d9c4a,42.5689698753065,-70.931237399228
5381,561 Wisozk Mall Suite 95,,Boston,,2119,Suffolk County,FI,6e6ce2af-1d5d-4c21-a576-1a13322e506a,42.2426426487232,-71.1226448764924
5382,216 Cartwright Bay,,Brockton,,2302,Plymouth County,FI,6e6d1a77-a173-4a33-bc6a-813f224dc818,42.1008469338623,-71.0707475518592
5383,918 Hammes Trail Suite 25,,Medfield,,2052,Norfolk County,FI,6e6f1930-e0e5-473f-98ee-74e2054e2a55,42.1693396189073,-71.2951753261306
5384,640 Ritchie Corner,,Fall River,,2724,Bristol County,FI,6e78a7c4-e1fe-47ec-b19f-10f2ac84a3aa,41.726950672295,-71.1616607451357
5385,556 Abbott Corner Suite 56,,Quincy,,2169,Norfolk County,FI,6e7908e0-35d3-4983-9a66-edb150ccf614,42.221119961583,-71.0966224011431
5386,144 Kuphal Ramp,,Brookline,,2215,Norfolk County,FI,6e8a498d-afa8-4d79-8225-13c109c8bee2,42.2894748399907,-71.1850374093298
5387,560 Feil Rest,,Quincy,,2186,Norfolk County,FI,6e9592ad-8996-4ed1-a244-3c12afe107b2,42.2977083004429,-70.960980789195
5388,253 Abbott Station Suite 39,,Duxbury,,,Plymouth County,FI,6e959b9e-24bd-4a80-bcf5-aaf5875153d1,42.0727728994172,-70.7498075550384
5389,560 Bayer Track Unit 62,,Mansfield,,,Bristol County,FI,6e988f64-12bb-4a4b-acb9-45be0d0e123a,42.0569909743579,-71.2387770694208
5390,184 Tromp Alley,,Boston,,2128,Suffolk County,FI,6e99eddd-7805-43d7-abdc-033e6ef69013,42.3472208275217,-71.029966709274
5391,382 Stehr Highlands,,Marlborough,,1752,Middlesex County,FI,6e9d63b8-2023-4c31-8194-efca3350dea5,42.3155203846912,-71.5111937172342
5392,369 Dicki Vale,,Medford,,,Middlesex County,FI,6ea28bec-ff8b-4c4d-a942-b37a89f8f96e,42.4633593903603,-71.1207165112117
5393,467 Lowe Station Suite 43,,North Brookfield,,1535,Worcester County,FI,6ea55f11-f227-407f-a2ea-61aadf0c2894,42.2968470366015,-72.0326997113815
5394,137 Willms Mission Unit 70,,North Andover,,,Essex County,FI,6ea58694-c1f1-4486-8d53-6d80d8612327,42.7202165192402,-71.0995782953472
5395,904 Daugherty Bridge,,Boston,,2467,Suffolk County,FI,6eb4ee1c-da6b-45eb-8abd-68dff02af4b7,42.3800162062335,-71.1252736424668
5396,675 Tillman Esplanade,,Dudley,,,Worcester County,FI,6eb57952-a9bf-459f-904d-aa01807642ed,42.0714360281403,-71.9152006136728
5397,664 Nitzsche Crossing,,Malden,,2148,Middlesex County,FI,6ebd6e50-b533-419a-9db8-a234317caf9c,42.4042541258014,-71.0268946330845
5398,816 Heaney Spur,,Newton,,2458,Middlesex County,FI,6ebe31b2-6539-495a-841f-aed458cb9d92,42.3152657180917,-71.1173948543603
5399,317 Reilly Fort Apt 89,,Chelsea,,2150,Suffolk County,FI,6ec02389-8c57-4dd3-b648-00a7fc5c887e,42.4006128276587,-70.9901239699742
5400,432 Jones Lane Unit 98,,Lynn,,1904,Essex County,FI,6ec35b07-8487-4b70-b52a-b8d27b88f1f9,42.5035737775014,-70.9908006170159
5401,526 Lebsack Brook,,Medfield,,2052,Norfolk County,FI,6ec5432e-da55-4edf-a8bb-4e07f90b4884,42.2310397337455,-71.2612670740859
5402,765 Buckridge Key Apt 9,,Deerfield,,1342,Franklin County,FI,6ec70c42-266a-4ea2-967e-4a7f723a8097,42.4729312765342,-72.6418370509939
5403,276 Hamill Center,,Littleton,,,Middlesex County,FI,6ec83867-8d7e-4cf5-afc7-9a2a588f47bd,42.5231807830021,-71.5400542956814
5404,663 Ortiz Drive,,Lynn,,1905,Essex County,FI,6ec965d5-d258-4d44-a3b9-15dd0ffeee8f,42.5719437197031,-71.013589342406
5405,789 Hermiston Tunnel,,Cambridge,,2140,Middlesex County,FI,6ed2a535-46e7-4951-872b-1450f3c36570,42.3943239736451,-71.147680554505
5406,548 Bauch Port Apt 75,,Gloucester,,1930,Essex County,FI,6ed54e58-7d70-4c10-9bec-e3eae93f41f8,42.6675971155786,-70.6682615154904
5407,215 Lockman Knoll Unit 16,,Swansea,,,Bristol County,FI,6edaae0d-1d35-4cbe-9dc8-5c905df245a9,41.7342315648625,-71.2238052041375
5408,860 D'Amore Lodge,,West Tisbury,,,Dukes County,FI,6ee41e7d-5bcf-4b9a-927a-3a68b7617faf,41.4168283195434,-70.6668707828374
5409,962 Medhurst Center Apt 44,,Holyoke,,1040,Hampden County,FI,6ee64a94-cb58-471a-87f1-2e75c36cdef9,42.2241009593546,-72.6647863521962
5410,649 Ritchie Dale Suite 28,,Littleton,,,Middlesex County,FI,6eee9a26-a3d9-4230-b9f2-3c54c8efc6f4,42.5360734153597,-71.5332642672591
5411,910 Volkman Port,,Millis,,,Norfolk County,FI,6ef19395-e202-49cc-bc0e-4e9dacf7b771,42.2110203017659,-71.3872127310785
5412,1005 MacGyver Pathway Apt 11,,Springfield,,,Hampden County,FI,6f12fb7d-e200-4513-8adb-faca98149dfc,42.0612087996934,-72.5411219558676
5413,748 Lesch Mews,,Everett,,2149,Middlesex County,FI,6f190efe-72d9-4960-b9ed-76aba2921041,42.428122993807,-71.0701332366433
5414,462 Satterfield Frontage road Apt 4,,Haverhill,,1830,Essex County,FI,6f1dc1d0-9e04-476f-a5ec-7d3b8a0a3911,42.7547208043777,-71.0593458761079
5415,607 Beier Approach Unit 67,,Boston,,2132,Suffolk County,FI,6f2c08bc-4ca2-4327-a788-92bafeedc9a0,42.3628950858653,-71.0502810391871
5416,844 Bailey Ranch Apt 62,,Mashpee,,,Barnstable County,FI,6f48c69c-b0a5-4ba9-9bc9-b199958d395f,41.5717006988362,-70.5174970609264
5417,791 Kunze Hollow,,Boston,,2128,Suffolk County,FI,6f49a4b4-3511-4d4a-b333-7a71183420c5,42.3388844274125,-71.0027471992569
5418,898 Fahey Rapid Suite 96,,Adams,,,Berkshire County,FI,6f4d3b34-1166-4cbf-92cb-82830c6f1fea,42.6250159919205,-73.1692884645092
5419,117 Wuckert Vale Suite 32,,Northampton,,1060,Hampshire County,FI,6f52d673-2690-4388-a430-a1adf71f53fe,42.3490779814857,-72.6773460648595
5420,362 Metz Stravenue,,Groton,,1450,Middlesex County,FI,6f57000c-dd76-40db-a8a4-b630704c96b0,42.5955381019528,-71.5839200902382
5421,460 Smitham Light,,Hingham,,,Plymouth County,FI,6f5b2f5a-de71-49a2-851d-64e2ccb37f27,42.2529903663922,-70.8575030501633
5422,677 Goyette Parade Apt 92,,Leicester,,,Worcester County,FI,6f5cf361-694c-4faf-8b61-643863f1ec9a,42.2805610234036,-71.8902724546758
5423,123 Parisian Heights,,Fall River,,2723,Bristol County,FI,6f5e79bf-379c-46ca-ace1-7d19701a6c3a,41.7400770424574,-71.0868595673712
5424,496 Heller Wynd Suite 35,,Framingham,,1702,Middlesex County,FI,6f600c00-873e-4359-9a11-98668d8ac243,42.2837027303065,-71.4580391742985
5425,376 Luettgen Landing Suite 63,,Medfield,,2052,Norfolk County,FI,6f6431b1-c342-45d2-93f4-dc5dcd3f1f43,42.1369545177662,-71.3259844687961
5426,890 Russel Orchard Suite 52,,Marshfield,,,Plymouth County,FI,6f6b44f1-3d69-4579-b293-cd66a02f3060,42.1609827649203,-70.6929443250766
5427,833 Mills Avenue Suite 98,,Danvers,,1923,Essex County,FI,6f6b9666-fa17-43cd-9dd4-713464e1aaff,42.5792394655169,-70.9163216485034
5428,896 McDermott Mill Suite 95,,Watertown,,,Middlesex County,FI,6f6c3837-9acb-4a65-a225-aac94ea2b674,42.3642295526483,-71.1495126398223
5429,427 Hintz Crossing,,Fitchburg,,1420,Worcester County,FI,6f75d885-7e08-4568-811c-d6788da7f7ce,42.6141907578306,-71.7827534516231
5430,930 Schaefer Camp,,Gloucester,,,Essex County,FI,6f7f87cb-7033-4770-8212-4a9bf10e26a4,42.6608254563692,-70.715723876557
5431,110 Miller Meadow,,Lexington,,2420,Middlesex County,FI,6f827f21-6874-42c1-89bc-5c5366764b2c,42.4079849295531,-71.2051899400564
5432,963 McDermott Bridge Unit 44,,Boston,,2130,Suffolk County,FI,6f96061e-22bd-4132-bd8b-e066a5b83018,42.3388702666287,-71.0655268983782
5433,682 McCullough Union Suite 28,,Waltham,,,Middlesex County,FI,6f97a81a-5d69-4033-91f2-b46190ee4bcb,42.4282038103405,-71.2174758689617
5434,1096 Rodriguez Approach,,Methuen,,1841,Essex County,FI,6fa2d8bb-e7f0-4ec9-9c4f-4e25ff9cd684,42.6927679644291,-71.1622449489154
5435,949 Oberbrunner Pathway,,Randolph,,,Norfolk County,FI,6fa689f4-8919-4d8e-993d-ae191c1843b7,42.2011415279271,-71.053495943452
5436,443 Pollich Junction Suite 40,,Millville,,,Worcester County,FI,6fb05537-a90e-4be5-974f-f9878410a87c,42.0540775512273,-71.5561441052565
5437,722 Barrows View,,Boston,,2163,Suffolk County,FI,6fb4818f-01c4-4156-a396-b63e55003805,42.335501080642,-71.058643664913
5438,1070 Pagac Approach,,Framingham,,1702,Middlesex County,FI,6fb84320-a9e3-4b7b-83f6-79d7c4d6aada,42.2879612688705,-71.4423632014816
5439,315 McLaughlin Avenue,,Revere,,,Suffolk County,FI,6fbb2ade-5b86-46aa-a006-71f452a421e3,42.3864858027878,-70.9747619724976
5440,417 Koepp Ville Apt 86,,Chelsea,,,Suffolk County,FI,6fc42e0a-05f2-478a-8a8a-0de309143a07,42.4662886148407,-70.9712617692184
5441,130 Bins Fork,,Bridgewater,,2324,Plymouth County,FI,6fc957b0-02ed-44d1-879e-666cc87c3171,42.0179293486439,-70.9543081207847
5442,918 Mayer Walk,,Peabody,,1960,Essex County,FI,6fcb9c78-479a-42d5-b19a-719f7d080e50,42.4987127986014,-71.0143438654607
5443,719 Towne Trafficway,,Lenox,,,Berkshire County,FI,6fd7cc80-998f-4646-b83a-d16d89b0dff1,42.3578733854863,-73.236672826607
5444,108 Lakin Mall,,Somerville,,2138,Middlesex County,FI,6fdb4282-d9cd-4c73-926e-76030e3820cc,42.3727977461509,-71.1037351448886
5445,205 Morar Route,,East Bridgewater,,,Plymouth County,FI,6fdbc857-13d3-4434-ab75-4b853b3f35cd,42.012597384805,-70.8947697652415
5446,954 Roberts Plaza,,Dartmouth,,,Bristol County,FI,6fde0249-785e-4650-9db8-febec289483e,41.5826091482965,-70.9974611606753
5447,1029 Kertzmann Route,,Weymouth,,2190,Norfolk County,FI,6fe31a8c-bb34-4060-ad5a-c1dcaee9ef69,42.2138020279244,-70.9638705367356
5448,524 Dibbert Crossing,,Boston,,2121,Suffolk County,FI,6fe452a2-416c-4825-b12b-5818d0d2a943,42.3494374584876,-71.0886047135691
5449,363 Raynor Glen,,Boston,,2215,Suffolk County,FI,6fe7565f-feb8-4ace-9570-7d2b9221cbe8,42.3220206812203,-71.1097515295072
5450,668 Howell Junction,,Tewksbury,,,Middlesex County,FI,6ff5b6ba-5821-4ddd-9f00-1a2df6b96f49,42.6258866994612,-71.2498939654625
5451,647 Hartmann Neck Apt 18,,Westport,,,Bristol County,FI,70032081-df65-44ca-bb5e-04aaeb7a6189,41.6061076369144,-71.0734446696759
5452,1024 Mosciski Ferry,,Beverly,,,Essex County,FI,700deb86-bf2f-41fb-82b0-e59ea9dfa3bd,42.5464347382014,-70.8386193740858
5453,405 Rowe Course Suite 83,,Scituate,,,Plymouth County,FI,7018e6f5-7b72-44ef-b1a2-6752cc5046d2,42.1562763059618,-70.717689903955
5454,777 Roob Branch,,Mattapoisett,,,Plymouth County,FI,701cca33-cd87-4abc-b398-870f1105e05d,41.6233715268691,-70.8197753089792
5455,275 Feil Esplanade Suite 54,,Woburn,,,Middlesex County,FI,701fa7c3-7956-4b6b-b97b-500c1999597e,42.5290159447392,-71.2032329485209
5456,677 Ledner Bay,,Peabody,,1960,Essex County,FI,702af687-e44a-4eb7-a3d6-22fa46e1bc6a,42.5157644143341,-70.955259323922
5457,711 Davis View Apt 21,,Leominster,,,Worcester County,FI,702cdd21-a53f-4a20-b8e4-7439b3a60218,42.4876631723795,-71.7864749765386
5458,999 Murray Estate,,Pembroke,,,Plymouth County,FI,7034a173-0326-481b-8dad-bcf56e876d54,42.0419509097814,-70.7651104942372
5459,254 D'Amore Dale Apt 15,,Swansea,,,Bristol County,FI,704169e8-7569-4073-8f08-6c31fe05f7d1,41.7329714197111,-71.2354020933621
5460,739 Okuneva Lane,,Rockland,,,Plymouth County,FI,70482584-93f3-401e-94ea-d7fe1a0ab0d4,42.1096282719903,-70.9397717327536
5461,1059 Kiehn Trace Suite 90,,Worcester,,1608,Worcester County,FI,70494b05-109b-47af-9326-25461c50aa49,42.3137349305856,-71.8390730282255
5462,217 Sauer Bypass,,Northampton,,1053,Hampshire County,FI,7049ef39-a9f7-4042-8313-1148191d9414,42.3208438985499,-72.7525159521145
5463,836 Herman Mews Unit 4,,Chelmsford,,,Middlesex County,FI,70513f48-fb95-4f38-b4fd-dfe47c3e8db1,42.6342384184362,-71.393042439711
5464,436 Padberg Stravenue Suite 10,,Somerville,,2155,Middlesex County,FI,705f3f06-bb12-49e4-8ab3-d38588863a27,42.3499752525468,-71.1289077399997
5465,768 Willms Lock,,Templeton,,,Worcester County,FI,7065b5d4-d256-456a-9efb-548fbbba4aea,42.553498881407,-72.1080694102526
5466,470 Walker Estate,,Blackstone,,,Worcester County,FI,706aad34-0837-435f-bc11-edfdc8824d58,42.0474792818468,-71.4961374922633
5467,785 Hills Park Apt 4,,Chicopee,,1013,Hampden County,FI,70739159-1e24-4fc3-8fc8-a8e9b3d10302,42.2119984284509,-72.5479688642774
5468,738 Robel Fort,,Danvers,,,Essex County,FI,7087e64e-8f3d-44c0-b24a-06b8f3e85810,42.5381355101519,-70.9940295328512
5469,857 Dooley Estate,,New Bedford,,2748,Bristol County,FI,7088b42c-f805-4753-8e67-85e00d835ba4,41.6614445417224,-70.9345844036143
5470,940 Kilback Crossroad,,Foxborough,,2035,Norfolk County,FI,70890c7b-bacc-4f68-89b8-000de3a291d1,42.0781877405649,-71.2075764765997
5471,489 Hilll Mill Apt 53,,Somerville,,2145,Middlesex County,FI,708992bf-3c31-4b05-9c96-ed851edc39d0,42.4362286451278,-71.1130111691037
5472,636 Klein Gateway,,Gloucester,,1930,Essex County,FI,708aee77-f9a2-4337-a3e2-ee8c47502d93,42.5867991373929,-70.7123979044327
5473,644 Gleichner Camp Suite 71,,Barnstable,,2672,Barnstable County,FI,70912f10-bd89-4fb0-8fe2-eccaa54657ff,41.6215446358989,-70.3066746464251
5474,598 Prosacco Skyway Apt 65,,Hopedale,,1747,Worcester County,FI,70949aac-0ba1-4f05-996d-b736f3559ceb,42.1206676515717,-71.5227445039136
5475,255 Cronin Avenue,,Boston,,2125,Suffolk County,FI,70a1eb5e-2f01-4845-97fd-6898dc1433f0,42.3298741729533,-71.0367106928322
5476,527 Dickens Road,,Northborough,,1532,Worcester County,FI,70a9fa68-002a-4157-82c4-fd7faf370a14,42.286541076611,-71.6600396591452
5477,219 Cormier Path Suite 34,,North Attleborough,,,Bristol County,FI,70afbc63-aefd-44f6-9d05-d46ffa460738,41.9683185890827,-71.3400342250931
5478,881 Ritchie Approach Suite 37,,Needham,,,Norfolk County,FI,70b14c0f-663c-4002-8a49-c1b5b16d0be1,42.250256395509,-71.248447105034
5479,531 Orn Manor Unit 75,,Billerica,,,Middlesex County,FI,70b16cd2-ec0b-47d2-b4af-ca8701544789,42.5508947951859,-71.2520315280766
5480,640 Deckow Trailer,,Tewksbury,,,Middlesex County,FI,70b218d5-1296-4e67-84e1-993e73a8a0ec,42.6502543449099,-71.2395564849754
5481,350 Dietrich Junction Apt 97,,Boston,,2109,Suffolk County,FI,70b93947-5812-41c1-838e-f4276197698f,42.3094600758116,-71.0551009341297
5482,518 Farrell Manor Unit 50,,Acton,,,Middlesex County,FI,70bdb920-a5e6-4adc-8a86-55b0147a8ccd,42.4973528015414,-71.4716422081499
5483,660 McDermott Mission Apt 65,,Worcester,,,Worcester County,FI,70ccac45-6d03-4664-b9c4-6648e674f39c,42.2481352579979,-71.8466274120464
5484,1066 Russel Quay,,Wellesley,,,Norfolk County,FI,70d0df7f-6963-45b4-9595-e7792007761e,42.2789529109707,-71.2407490043281
5485,929 McGlynn Boulevard Unit 23,,Saugus,,1906,Essex County,FI,70d0e267-89a8-4f99-9f5a-fe26df3a41e6,42.512196187305,-70.9770899253589
5486,341 Farrell Trafficway,,Westfield,,1086,Hampden County,FI,70dcdf48-3146-4435-a493-8d9df637369c,42.1455848770976,-72.8168185351234
5487,362 Beer Lock,,Lowell,,,Middlesex County,FI,70e0b012-e244-498b-af3a-be4956e6e6e0,42.6786531335937,-71.3254081069178
5488,870 Osinski Lane,,Andover,,1810,Essex County,FI,70e6a799-de1e-4c8e-ba37-ef71c31f6b9e,42.6264009714197,-71.1748880115624
5489,215 Rowe Crossroad Unit 38,,Waltham,,,Middlesex County,FI,70eb7f0d-12da-47a8-bbff-81716620f9c7,42.4306290591727,-71.2442827569023
5490,115 Terry Club,,Peabody,,1940,Essex County,FI,70f47d59-e6c6-4a6f-add8-239c6d265db3,42.5103423476668,-70.9892257982206
5491,457 Feest Green Unit 37,,Brewster,,2631,Barnstable County,FI,70f5d84f-51bf-48e0-b6ec-9ea5762282e9,41.7378982331185,-70.0484056955962
5492,123 Kuphal Common Apt 34,,Webster,,,Worcester County,FI,70f5f0e2-b174-45a7-a17f-a85ed07d19da,42.0818321014332,-71.8681675726558
5493,153 Glover Rapid,,Freetown,,,Bristol County,FI,7100ffda-7a07-4d73-ae6e-e914a22c1d63,41.7987795202425,-71.0424317691733
5494,997 Koepp Stravenue Suite 83,,Natick,,,Middlesex County,FI,7108cbd2-e6e2-48bc-8ca5-c5c3e8295c8b,42.2999124201512,-71.370430651499
5495,816 Simonis Arcade Unit 3,,Concord,,,Middlesex County,FI,710b28e4-f5cf-4c8c-a71a-135e5bf2b88c,42.454071347834,-71.358382273353
5496,1064 Jacobson Fort Unit 3,,Tewksbury,,,Middlesex County,FI,711bf429-6d29-4a35-b0c2-9f0a0a4c5789,42.5897595263036,-71.2388520570344
5497,364 Kautzer Center Suite 90,,Boston,,2124,Suffolk County,FI,711de19c-d0d6-4585-b070-3708027aa601,42.3015642534782,-71.1259516717369
5498,107 Conroy Light Apt 97,,Westfield,,1086,Hampden County,FI,71208495-91b2-4169-9560-9ae5a763c1fe,42.0815165411821,-72.7954749423578
5499,399 Johns Vista,,Spencer,,,Worcester County,FI,7121a256-2de1-4885-8ae9-f57f613aed6f,42.2937326435938,-72.025546029403
5500,539 Kshlerin Ramp,,North Andover,,,Essex County,FI,712581cb-7658-4d9c-a9dd-5249874a0c05,42.65840445232,-71.0671443922465
5501,539 Moen Extension,,Wellesley,,2457,Norfolk County,FI,7136429e-e736-443a-82be-ef4ae6fecb3a,42.2681554854607,-71.2691581787918
5502,1083 Carroll Trail,,Boston,,,Suffolk County,FI,713cd3ba-3d91-4ef0-990f-e7dc0b50d883,42.3491563519844,-70.9895216192596
5503,631 Hettinger Boulevard,,Fairhaven,,,Bristol County,FI,713edee2-e95e-4766-956b-64babbb69468,41.6753098712358,-70.9085274234581
5504,616 Shields Route Unit 40,,Freetown,,,Bristol County,FI,714543a2-c062-4f57-b663-b19657abcb58,41.7489194196936,-71.0158567088585
5505,126 O'Keefe Extension,,Sandwich,,2563,Barnstable County,FI,714696f3-bd35-4c07-b81b-9635095bd0df,41.7298696289089,-70.5312314576516
5506,433 Orn Promenade Suite 64,,Taunton,,2718,Bristol County,FI,714845c1-60f9-4c81-8018-c37abb7d9375,41.896098486402,-71.0942374271163
5507,397 Gutmann Spur,,Chelmsford,,,Middlesex County,FI,715604a8-29aa-43c3-bf9c-a1898515bafe,42.6070245077312,-71.396564191409
5508,465 Corkery Viaduct,,Lawrence,,,Essex County,FI,7157fd9f-bc98-42da-9e36-1440bfcaeef6,42.7066195144713,-71.1758453182286
5509,776 Leuschke Bridge,,Lakeville,,,Plymouth County,FI,715cc758-a8ef-49bd-9834-afdb0f281e15,41.8028826832644,-70.9310878632466
5510,373 O'Keefe Underpass,,Gloucester,,1930,Essex County,FI,71667d55-844d-4f4d-86f6-185cd56eb773,42.6687008192489,-70.6650433263568
5511,592 Halvorson Landing,,Boston,,2121,Suffolk County,FI,71725189-9a23-430a-a140-3a27e0d5ace9,42.3068707703991,-71.0754550680254
5512,884 Thiel Junction,,Lowell,,1850,Middlesex County,FI,7174c5d8-e787-4679-8567-a35618fc749d,42.6049223060376,-71.3394976452861
5513,971 Rutherford Underpass,,Boxford,,,Essex County,FI,71753f46-3976-41fc-b77c-bef32c853c45,42.7224204347189,-70.9839048874206
5514,492 Pfannerstill Village,,Watertown,,,Middlesex County,FI,7177b051-dae8-43b6-8373-7ae2e5fde524,42.3395552498494,-71.1847000676492
5515,135 Schuster Vale,,Lynn,,1901,Essex County,FI,717c45c0-b07d-441c-bdb4-092618277a19,42.4658598766113,-70.960803916046
5516,294 Metz Corner Unit 39,,Everett,,2148,Middlesex County,FI,71804be0-0cef-4263-bde4-67e61a302a8d,42.4361177447369,-71.0891732742379
5517,702 Yost Quay,,Boston,,2152,Suffolk County,FI,718070c8-e2f5-47b0-9133-0f20ed037081,42.2295846105042,-71.1330586851033
5518,521 Schroeder Rapid Unit 31,,North Attleborough,,,Bristol County,FI,7184f481-4fc7-4b8d-ad23-9dbf2aba89ad,41.9775054997342,-71.3488416948844
5519,951 Lockman Rue Suite 38,,Westfield,,,Hampden County,FI,71860d79-55e4-442d-8e05-d4e78a024dfa,42.1230665033638,-72.8434433126498
5520,1093 Jast Grove,,Yarmouth,,,Barnstable County,FI,718dc38a-b5a1-4a1f-b062-ede72c032515,41.6986249160442,-70.1939810659189
5521,130 Turcotte Village,,Saugus,,,Essex County,FI,718e0e96-5096-4ff7-bed4-c6db87ff2d46,42.4978742835428,-71.04185196349
5522,543 Lynch Esplanade,,Watertown,,2472,Middlesex County,FI,7192da30-7229-4f27-9bee-c692a1ca426d,42.3922538444497,-71.195943031643
5523,522 Kilback Boulevard,,Walpole,,,Norfolk County,FI,71946425-178c-42be-834d-9bcbf73cbea2,42.1352519422985,-71.2673405937376
5524,146 Abernathy Gate Apt 85,,Lowell,,1851,Middlesex County,FI,71956a5a-9da7-4ba5-91ad-95ce8a973a51,42.6758639069454,-71.2765820418429
5525,824 Smitham Mission Apt 51,,Worcester,,1602,Worcester County,FI,71976f88-6b58-4ce5-9604-3e854408726c,42.2421947190491,-71.708532916987
5526,604 Muller Common,,Watertown,,,Middlesex County,FI,7199dbc7-fbaf-4bd1-997f-0db120356baf,42.3934205468198,-71.1698011326505
5527,227 Kiehn Dam Apt 81,,Weston,,,Middlesex County,FI,71a3122b-2fb3-49d3-af80-73ecb12c4acd,42.3288121015897,-71.2878349809733
5528,317 Murray Park Unit 31,,Plymouth,,2360,Plymouth County,FI,71a59e4c-ec8f-4d58-be03-dbadacf43298,41.9470988781611,-70.6441617120583
5529,816 Funk Mission,,Sheffield,,,Berkshire County,FI,71a64b9b-c429-49fe-a18b-07bb064bce65,42.1480782410993,-73.3434746388413
5530,890 Schinner Walk,,Medway,,,Norfolk County,FI,71ab047f-19cc-47b0-a962-0c110b70ad2e,42.1739662161755,-71.3900616863915
5531,1060 Marvin Street,,Waltham,,,Middlesex County,FI,71b79b59-3c42-41f4-9838-bacfa974ab0c,42.3300093595872,-71.2069854352634
5532,486 Kuphal Village Suite 25,,Chicopee,,,Hampden County,FI,71b8b9ae-a8a4-4166-bc0f-941e04ef3a68,42.1533419660929,-72.6079434234001
5533,276 Goodwin Pathway,,Worcester,,1603,Worcester County,FI,71c1256d-711d-46a4-b700-99e32dc61611,42.2870995417977,-71.7521953079446
5534,902 Waters Gardens Suite 63,,Tewksbury,,,Middlesex County,FI,71c60669-a9a4-431d-a6db-18c9d871a4b7,42.578297546452,-71.258748335821
5535,123 McDermott Promenade,,Malden,,2155,Middlesex County,FI,71c6b456-8c94-4bdc-a5c7-3a08ef74d42e,42.4469361941556,-71.0629130446446
5536,261 Corwin Mill Apt 74,,Dartmouth,,,Bristol County,FI,71cb26e8-5b26-4276-8705-cae0438eea29,41.6121129687289,-70.9565873799272
